key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
20059,"InstanceContentType#4",0,60,False,"music/ex2/BGM_EX2_Boss_Battle_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/bosyjb/bosyjb00010/bosyjb00010",0,595,"Colosseum#0",False,"","","BNpcBase#0","이때를 기다렸다……!","아야야야야야야…….
에라, 모르겠다, 마구 날뛰어주마~!",0,0,0,50,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#161",30,0,"InstanceContentBuff#2","InstanceContent#0",-1,0,0,22,0,False,0,0
20060,"InstanceContentType#4",0,60,False,"music/ex2/BGM_EX2_Ban_11.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/bossry/bossry00010/bossry00010",0,637,"Colosseum#0",False,"","","BNpcBase#0","그 사람과의 약속을 위해서라면, 나는 악귀라도 될 수 있어!","주륵…… 주륵주륵……
사명 실패…… 분하다…….",0,0,0,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#163",30,0,"InstanceContentBuff#2","InstanceContent#0",-1,0,4,29,0,False,0,0
20061,"InstanceContentType#4",0,60,False,"music/ex2/BGM_EX2_Ban_11.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/bossry/bossry00110/bossry00110",0,638,"Colosseum#0",False,"","","BNpcBase#0","그 사람과의 약속을 위해서라면, 나는 악귀라도 될 수 있어!","주륵…… 주륵주륵……
사명 실패…… 분하다…….",0,0,0,100,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#164",100,0,"InstanceContentBuff#1","InstanceContent#0",-1,0,4,29,0,False,0,0
20062,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/bosttn/bosttn00010/bosttn00010",0,657,"Colosseum#0",False,"","","BNpcBase#0","같이, 놀자…… 밤이, 없는 아침…….
잠자는 것도, 잊고, 영원히…….","얘들아, 모두…… 이리 나오렴!
즐겁고, 격렬하게, 같이 놀자……!",0,3000,85000,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#173",30,0,"InstanceContentBuff#2","InstanceContent#0",-1,0,0,33,15,False,8,0
20063,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/bosttn/bosttn00110/bosttn00110",0,658,"Colosseum#0",False,"","","BNpcBase#0","같이, 놀자…… 밤이, 없는 아침…….
잠자는 것도, 잊고, 영원히…….","얘들아, 모두…… 이리 나오렴!
즐겁고, 격렬하게, 같이 놀자……!",0,0,0,0,30,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#174",100,0,"InstanceContentBuff#1","InstanceContent#0",-1,0,0,33,15,False,8,0
20064,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/bosinc/bosinc00010/bosinc00010",0,666,"Colosseum#0",False,"","","BNpcBase#0","각오해라, 지금부터 심판의 시간이다!","너희의 죄와 함께 처형하겠다!",0,3000,120000,0,0,227000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#175",30,0,"InstanceContentBuff#2","InstanceContent#0",-1,0,4,34,0,False,0,0
20065,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/bosinc/bosinc00110/bosinc00110",0,667,"Colosseum#0",False,"","","BNpcBase#0","각오해라, 지금부터 심판의 시간이다!","때가 왔도다!
나는 전능한 신 '이노센스'로 다시 태어나리라!",0,0,0,0,30,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#176",100,0,"InstanceContentBuff#1","InstanceContent#0",-1,0,4,34,0,False,0,0
20066,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/boshds/boshds00010/boshds00010",0,687,"Colosseum#0",False,"","","BNpcBase#0","자, 너희에게도 생명이 있다고 부르짖는다면,
나를 쓰러뜨려 보아라……!","불완전한 주제에 잘도 견디는군……!
하지만 그 강한 마음을 짓밟고 승리해주마……!",0,0,0,0,20,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#177",30,0,"InstanceContentBuff#2","InstanceContent#0",-1,0,10,35,21,False,0,0
20067,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/boshds/boshds00110/boshds00110",0,693,"Colosseum#0",False,"","","BNpcBase#0","온 힘을 다해 덤벼라……!
나 또한 본래의 모습으로 맞이해 주마……!","그 누구보다도 짙은 혼으로 옅은 혼을 침식하라……!",0,0,0,0,40,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#179",100,0,"InstanceContentBuff#1","InstanceContent#0",-1,0,11,0,22,False,0,0
20068,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/bosalr/bosalr00010/bosalr00010",0,717,"Colosseum#0",False,"","","BNpcBase#0","드디어 우리 루비 웨폰의 힘을 보여줄 때야……!","잘 있어…… 얘들아…….
역시 오버 소울 모드를 사용하는 수밖에 없겠어…….",0,0,0,0,20,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#183",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,4,40,27,False,16,0
20069,"InstanceContentType#4",0,60,False,"music/ex3/BGM_EX3_Ban_09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/bosalr/bosalr00110/bosalr00110",0,718,"Colosseum#0",False,"","","BNpcBase#0","드디어 우리 루비 웨폰의 힘을 보여줄 때야……!","잘 있어…… 얘들아…….
역시 오버 소울 모드를 사용하는 수밖에 없겠어…….",0,0,0,0,40,0,0,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#184",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,4,40,27,False,16,0
20070,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
20071,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
25000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
25001,"InstanceContentType#11",0,30,False,"music/ffxiv/BGM_Season_HalloweenD.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/feshlw/feshlw00410/feshlw00410",6381330,181,"Colosseum#0",False,"","","BNpcBase#0","제정신 척도","'제정신 척도'는 파티 전체가 공유하며
  0이 되면 '유령의 집'이 종료됩니다.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#178",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
25002,"InstanceContentType#11",0,30,False,"music/ffxiv/BGM_Season_VTID.scd","","ffxiv/fesvlt/fesvlt04210/fesvlt04210",7186180,473,"Colosseum#0",True,"","","BNpcBase#0","첫 번째 시련 돌파","이제 발렌티온 예식은 끝났어쿠뽀!
또 놀러와쿠뽀~!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,15,0,False,0,0
25003,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30001,"InstanceContentType#1",0,120,False,"music/ffxiv/BGM_Con_CrystalTower_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunlak/dunlak1r120/dunlak1r120",4317125,92,"Colosseum#0",False,"","","BNpcBase#0","알라그 전송장치 기동","크어어어어엉!",1,0,0,50,0,114085,40,0,0,19014,30422,45633,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,278877,0,"InstanceContentRewardItem#76",75,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30002,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1b110/dunsea1b110",4293363,93,"Colosseum#0",False,"","","BNpcBase#1466","'메테오 탐사갱'으로 가는 진로 확보","에테르 필드 개방",4,0,0,100,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#8","InstanceContent#0",-1,0,0,0,0,False,0,0
30003,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_Boss.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1b210/dunsea1b210",4294907,94,"Colosseum#0",False,"","","BNpcBase#1459","","",5,0,0,100,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#8","InstanceContent#0",-1,0,0,0,0,False,0,0
30004,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1b310/dunsea1b310",4294864,95,"Colosseum#0",False,"","","BNpcBase#0","에테르 필드 개방","알라그 단말 작동",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30005,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","",4374569,96,"Colosseum#0",False,"","","BNpcBase#0","적 섬멸","적 섬멸",7,0,0,100,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#8","InstanceContent#0",-1,0,0,0,0,False,0,0
30006,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1b510/dunsea1b510",4294951,97,"Colosseum#0",False,"","","BNpcBase#1482","","",8,0,0,100,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#8","InstanceContent#0",-1,0,0,0,0,False,0,0
30007,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b110/dunfst1b110",4616593,98,"Colosseum#0",False,"","","BNpcBase#2609","암흑물질 덩어리 파괴","암흑물질 덩어리 파괴",9,0,0,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6","InstanceContent#0",-1,0,0,0,0,False,0,0
30008,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","",4646974,99,"Colosseum#0",False,"","","BNpcBase#2610","정비 시스템 파괴","정비 시스템 파괴",10,0,0,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6","InstanceContent#0",-1,0,0,0,0,False,0,0
30009,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b320/dunfst1b320",4649327,100,"Colosseum#0",False,"","","BNpcBase#2611","함수 격벽 개방","함수 격벽 개방",11,0,0,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6","InstanceContent#0",-1,0,0,0,0,False,0,0
30010,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Neal.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b420/dunfst1b420",0,101,"Colosseum#0",False,"","","BNpcBase#2612","메가플레어 시전 10초 전","메가플레어 시전 1초 전",12,0,0,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6","InstanceContent#0",-1,0,0,0,0,False,0,0
30011,"InstanceContentType#1",0,120,False,"music/ffxiv/BGM_Con_CrystalTower_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunlak/dunlak1r210/dunlak1r210",4723161,102,"Colosseum#0",False,"","","BNpcBase#2824","승천의 계단 돌파","끄흑…… 나를 쓰려뜨려봤자…… 소용없다…….
모든 것은, 어둠에…… 휩싸이게 될 것이다…….",2,0,0,50,0,114085,40,0,0,19014,30422,45633,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,278877,0,"InstanceContentRewardItem#77",75,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30012,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b111/dunfst1b111",4616593,103,"Colosseum#0",False,"","","BNpcBase#2609","암흑물질 덩어리 파괴","암흑물질 덩어리 파괴",13,0,0,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30013,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","",4646974,104,"Colosseum#0",False,"","","BNpcBase#2610","정비 시스템 파괴","정비 시스템 파괴",14,0,0,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30014,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b321/dunfst1b321",4649327,105,"Colosseum#0",False,"","","BNpcBase#2611","함수 격벽 개방","함수 격벽 개방",15,0,0,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30015,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Neal.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b421/dunfst1b421",0,106,"Colosseum#0",False,"","","BNpcBase#2612","메가플레어 시전 10초 전","메가플레어 시전 1초 전",16,0,0,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30016,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b110/dunwil1b110",4894217,107,"Colosseum#0",False,"","","BNpcBase#3192","정신 접속 구역에 도달","정신 접속 구역에 도달",17,0,0,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6","InstanceContent#0",-1,0,0,0,0,False,0,0
30017,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b210/dunwil1b210",4895391,108,"Colosseum#0",False,"","","BNpcBase#3197","알라그 필드 해제","알라그 필드 해제",18,0,0,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6","InstanceContent#0",-1,0,0,0,0,False,0,0
30018,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_Bigboss1.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b310/dunwil1b310",0,109,"Colosseum#0",False,"","","BNpcBase#3204","","",19,0,0,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6","InstanceContent#0",-1,0,0,0,0,False,0,0
30019,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_Bigboss0.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b410/dunwil1b410",0,110,"Colosseum#0",False,"","","BNpcBase#3210","테라플레어 시전 10초 전","테라플레어 시전 1초 전",20,0,0,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6","InstanceContent#0",-1,0,0,0,0,False,0,0
30020,"InstanceContentType#1",0,120,False,"music/ffxiv/BGM_Con_CrystalTower_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunlak/dunlak1r310/dunlak1r310",5032239,111,"Colosseum#0",False,"","","BNpcBase#0","눈의 섬 돌파","으아아아아악!!",3,0,0,50,0,152114,40,0,0,25352,40563,60845,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,278877,0,"InstanceContentRewardItem#18",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30021,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1a110/dunalx1a110",5787758,112,"Colosseum#0",False,"","","BNpcBase#3747","제262 증기기관실 돌파","제8 대형 격납고에 도달",40,0,0,100,0,56200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562000,0,"InstanceContentRewardItem#55",15,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30022,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1a210/dunalx1a210",5787830,113,"Colosseum#0",False,"","","BNpcBase#0","제542 정비갱도 돌파","기공병 부대 섬멸",41,0,0,100,0,70250,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562000,0,"InstanceContentRewardItem#56",15,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30023,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1a310/dunalx1a310",5787952,114,"Colosseum#0",False,"","","BNpcBase#3765","전략회의소 돌파","제9대형복수기에 도달",42,0,0,100,0,70250,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562000,0,"InstanceContentRewardItem#57",15,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30024,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1a410/dunalx1a410",0,115,"Colosseum#0",False,"","","BNpcBase#3772","","",43,0,0,100,0,56200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562000,0,"InstanceContentRewardItem#58",15,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30025,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1b110/dunalx1b110",5911087,116,"Colosseum#0",False,"","","BNpcBase#3747","제44 기공병 격납고 돌파","제8 대형 격납고에 도달",44,0,0,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#40",100,0,"InstanceContentBuff#6","InstanceContent#0",-1,0,0,0,0,False,0,0
30026,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1b210/dunalx1b210",5908675,117,"Colosseum#0",False,"","","BNpcBase#0","후욱…… 후욱…… 침입자를 제거하라!
우리의 고블린워커를…… 빼앗길 순 없다……!","기공병 부대 섬멸",45,0,0,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#41",100,0,"InstanceContentBuff#6","InstanceContent#0",-1,0,0,0,0,False,0,0
30027,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1b310/dunalx1b310",5911896,118,"Colosseum#0",False,"","","BNpcBase#3765","전략회의소 돌파","제9대형복수기에 도달",46,0,0,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#42",100,0,"InstanceContentBuff#6","InstanceContent#0",-1,0,0,0,0,False,0,0
30028,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1b410/dunalx1b410",0,119,"Colosseum#0",False,"","","BNpcBase#3772","","",47,0,0,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#43",100,0,"InstanceContentBuff#6","InstanceContent#0",-1,0,0,0,0,False,0,0
30029,"InstanceContentType#1",0,120,False,"music/ex1/BGM_EX1_Makosen_Nomal.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunzon/dunzon2r110/dunzon2r110",5965023,120,"Colosseum#0",False,"","","BNpcBase#0","선미루 갑판 돌파","크어어어어어어어억!",30,0,0,50,0,252900,40,0,0,42150,67440,101160,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,618200,0,"InstanceContentRewardItem#50",75,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30030,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2a110/dunalx2a110",6177867,136,"Colosseum#0",False,"","","BNpcBase#4687","제334 증기기관실 돌파","비약 시료",48,0,0,100,0,84300,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562000,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30031,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2a210/dunalx2a210",6177897,137,"Colosseum#0",False,"","","BNpcBase#4706","제763 정비갱도 돌파","말살 시스템 가동!",49,0,0,100,0,84300,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562000,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30032,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2a310/dunalx2a310",6177869,138,"Colosseum#0",False,"","","BNpcBase#3376","왼쪽 상완부 돌파","후욱…… 후욱…… 말도 안 돼……
이렇게 강한 전투력을 숨기고 있었다니……!?",50,0,0,100,0,84300,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562000,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
30033,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2a410/dunalx2a410",0,139,"Colosseum#0",False,"","","BNpcBase#4707","전투 시스템 재시작……
모든 무기 사용을 허가한다…… 전력을 다해 요격하라!","위법행위 확인…… 절차 생략……
말살 시스템 가동!",51,0,0,100,0,84300,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562000,0,"InstanceContentRewardItem#62",15,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
